game_index,seed,score_0,score_1,score_2,score_3,winner,num_legs,num_turns,agent_seat_0,agent_seat_1,agent_seat_2,agent_seat_3,focal_seat
834,834,22,28,36,17,2,4,62,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
835,835,18,17,22,33,3,4,56,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
836,836,37,23,21,30,0,5,71,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
837,837,21,33,19,21,1,4,73,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
838,838,23,21,34,17,2,4,72,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
839,839,17,26,22,31,3,4,56,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
840,840,17,21,22,17,2,3,43,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
841,841,22,30,28,27,1,4,59,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
842,842,18,18,33,17,2,4,48,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
843,843,26,25,23,31,3,5,74,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
844,844,38,25,20,28,0,4,59,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
845,845,18,30,27,23,1,4,69,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
846,846,33,30,44,33,2,6,88,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
847,847,28,35,32,32,1,6,78,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
848,848,32,25,27,25,0,5,76,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
849,849,22,28,16,12,1,3,51,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
850,850,20,29,21,17,1,5,79,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
851,851,23,21,31,23,2,5,87,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
852,852,40,23,20,21,0,4,54,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
853,853,22,37,20,19,1,5,78,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
854,854,28,25,37,18,2,4,67,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
855,855,40,36,32,34,0,6,98,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
856,856,46,26,25,20,0,6,92,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
857,857,27,22,19,24,0,4,68,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
858,858,26,22,34,31,2,5,73,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
859,859,22,12,22,29,3,4,64,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
860,860,15,16,16,11,tie,2,31,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
861,861,20,39,21,22,1,4,64,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
862,862,17,16,34,15,2,3,54,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
863,863,23,14,20,28,3,4,74,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
864,864,34,21,24,18,0,4,63,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
865,865,20,18,19,16,0,3,41,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
866,866,25,19,39,24,2,5,81,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
867,867,29,31,25,37,3,5,79,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
868,868,37,26,33,36,0,7,100,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
869,869,27,46,21,25,1,6,90,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
870,870,28,30,43,23,2,5,72,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
871,871,22,22,23,35,3,4,50,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
872,872,30,22,22,18,0,4,59,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
873,873,26,36,24,37,3,6,92,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
874,874,20,20,32,23,2,4,52,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
875,875,22,18,29,28,2,5,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
876,876,30,17,25,22,0,4,67,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
877,877,21,38,22,25,1,5,71,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
878,878,20,14,20,16,tie,4,58,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
879,879,18,14,17,30,3,3,41,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
880,880,36,21,23,25,0,4,67,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
881,881,23,33,19,21,1,4,61,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
882,882,17,17,29,16,2,4,65,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
883,883,24,19,26,27,3,4,66,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
884,884,34,27,27,23,0,5,80,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
885,885,24,24,22,22,tie,4,57,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
886,886,18,17,34,17,2,4,56,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
887,887,25,26,19,18,1,4,57,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
888,888,38,27,19,13,0,4,59,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
889,889,19,30,18,13,1,3,47,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
890,890,19,18,36,23,2,4,53,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
891,891,17,18,20,41,3,4,64,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
892,892,28,21,17,17,0,3,43,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
893,893,22,40,22,18,1,4,61,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
894,894,29,27,24,23,0,5,73,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
895,895,17,12,10,37,3,4,68,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
896,896,38,17,17,9,0,3,42,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
897,897,19,28,25,21,1,4,57,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
898,898,32,28,47,27,2,5,76,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
899,899,29,27,30,41,3,5,70,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
900,900,33,19,21,17,0,4,58,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
901,901,18,37,18,22,1,4,71,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
902,902,24,25,40,19,2,4,57,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
903,903,20,19,21,42,3,4,51,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
904,904,27,18,14,20,0,3,46,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
905,905,22,37,21,18,1,4,51,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
906,906,32,29,32,29,tie,6,102,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
907,907,20,22,23,29,3,4,63,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
908,908,40,20,23,18,0,4,62,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
909,909,22,39,19,18,1,4,57,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
910,910,24,21,37,26,2,5,79,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
911,911,24,21,19,17,0,4,57,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
912,912,36,14,14,19,0,3,48,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
913,913,28,42,24,21,1,5,72,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
914,914,25,18,33,18,2,5,68,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
915,915,32,30,27,29,0,5,83,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
916,916,34,22,23,20,0,4,75,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
917,917,26,33,23,21,1,4,59,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
918,918,21,18,16,19,0,3,46,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
919,919,14,14,13,32,3,3,50,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
920,920,35,20,16,12,0,4,66,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
921,921,22,18,17,26,3,4,61,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
922,922,26,22,19,19,0,3,47,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
923,923,24,25,26,31,3,5,72,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
924,924,39,24,24,17,0,4,54,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
925,925,23,27,20,25,1,5,77,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
926,926,19,25,37,19,2,4,64,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
927,927,17,13,20,15,2,5,75,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
928,928,35,29,27,32,0,5,75,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
929,929,13,33,19,16,1,3,49,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
930,930,30,25,39,26,2,5,66,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
931,931,27,31,24,33,3,5,70,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
932,932,39,35,33,31,0,6,101,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
933,933,27,23,17,22,0,4,68,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
934,934,13,14,36,13,2,4,60,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
935,935,19,25,21,38,3,5,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
936,936,38,22,20,15,0,4,73,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
937,937,18,28,18,23,1,3,48,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
938,938,25,23,36,21,2,4,54,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
939,939,14,16,18,26,3,4,63,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
940,940,19,15,19,20,3,3,40,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
941,941,17,29,21,23,1,4,49,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
942,942,25,26,37,23,2,5,72,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
943,943,25,21,20,37,3,4,57,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
944,944,40,20,18,19,0,4,60,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
945,945,24,32,19,23,1,4,67,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
946,946,21,18,30,20,2,4,50,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
947,947,25,27,21,37,3,5,79,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
948,948,28,20,27,19,0,4,59,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
949,949,24,45,23,19,1,5,77,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
950,950,18,14,46,16,2,4,60,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
951,951,25,22,24,29,3,4,58,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
952,952,34,21,30,21,0,4,56,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
953,953,16,39,23,16,1,4,68,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
954,954,15,15,35,21,2,3,40,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
955,955,13,14,13,35,3,3,51,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
956,956,30,25,26,20,0,4,67,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
957,957,26,45,24,20,1,5,79,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
958,958,19,21,46,20,2,5,76,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
959,959,26,18,15,31,3,4,62,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
960,960,32,19,27,22,0,4,50,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
961,961,26,39,19,27,1,5,66,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
962,962,17,19,39,19,2,4,76,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
963,963,17,12,10,28,3,3,45,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
964,964,30,21,23,18,0,4,65,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
965,965,24,40,23,25,1,4,61,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
966,966,25,23,40,35,2,6,88,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
967,967,27,21,26,37,3,4,62,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
968,968,20,19,15,12,0,3,51,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
969,969,20,29,17,13,1,4,57,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
970,970,18,24,26,18,2,4,50,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
971,971,25,28,26,19,1,5,70,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
972,972,39,24,21,16,0,4,66,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
973,973,19,35,17,21,1,5,64,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
974,974,17,21,32,14,2,3,45,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
975,975,25,20,32,31,2,5,63,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
976,976,38,18,22,22,0,4,62,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
977,977,21,30,20,15,1,3,55,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
978,978,36,31,46,28,2,7,109,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
979,979,32,25,31,21,0,6,86,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
980,980,31,14,18,17,0,4,64,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
981,981,26,39,25,23,1,6,108,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
982,982,24,25,45,34,2,5,76,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
983,983,33,26,19,36,3,5,74,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
984,984,40,21,23,21,0,4,65,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
985,985,39,31,33,35,0,7,110,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
986,986,24,18,27,23,2,5,75,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
987,987,18,24,14,31,3,4,68,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
988,988,39,20,20,26,0,4,60,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
989,989,22,39,22,18,1,4,61,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
990,990,22,29,40,23,2,5,67,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
991,991,25,16,23,34,3,4,68,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
992,992,23,20,25,19,2,4,58,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
993,993,17,35,25,17,1,4,54,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
994,994,16,19,33,15,2,3,40,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
995,995,27,29,25,26,1,5,68,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
996,996,37,32,32,37,tie,6,79,GreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
997,997,21,32,15,18,1,4,61,HeuristicAgent,GreedyAgent,HeuristicAgent,HeuristicAgent,1
998,998,17,16,29,14,2,4,54,HeuristicAgent,HeuristicAgent,GreedyAgent,HeuristicAgent,2
999,999,28,19,17,40,3,4,59,HeuristicAgent,HeuristicAgent,HeuristicAgent,GreedyAgent,3
