game_index,seed,score_0,score_1,score_2,score_3,winner,num_legs,num_turns,agent_seat_0,agent_seat_1,agent_seat_2,agent_seat_3,focal_seat
652,652,24,24,21,23,tie,5,83,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
653,653,27,32,23,26,1,5,79,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
654,654,16,16,28,13,2,3,50,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
655,655,26,20,29,36,3,5,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
656,656,27,24,30,23,2,5,83,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
657,657,26,37,28,26,1,5,67,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
658,658,25,20,50,24,2,5,71,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
659,659,16,15,14,28,3,3,41,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
660,660,32,22,14,23,0,4,56,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
661,661,15,26,11,14,1,3,36,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
662,662,26,28,28,25,tie,5,84,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
663,663,23,15,19,35,3,4,51,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
664,664,38,21,22,24,0,4,61,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
665,665,22,38,17,19,1,4,59,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
666,666,21,18,22,21,2,5,77,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
667,667,26,22,21,20,0,4,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
668,668,35,23,22,31,0,5,68,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
669,669,23,21,15,12,0,4,51,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
670,670,21,14,22,21,2,4,57,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
671,671,16,25,24,27,3,4,50,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
672,672,24,19,23,27,3,4,60,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
673,673,32,33,31,28,1,5,78,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
674,674,23,23,45,26,2,5,74,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
675,675,21,15,21,35,3,4,58,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
676,676,31,14,17,15,0,4,51,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
677,677,24,43,21,18,1,4,59,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
678,678,14,15,42,15,2,5,72,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
679,679,17,22,18,25,3,4,54,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
680,680,32,19,20,21,0,5,76,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
681,681,26,36,23,18,1,4,53,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
682,682,21,22,33,26,2,4,57,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
683,683,16,17,17,32,3,4,49,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
684,684,25,17,16,16,0,3,46,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
685,685,21,37,19,20,1,4,63,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
686,686,14,16,33,13,2,3,42,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
687,687,17,18,18,36,3,4,62,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
688,688,33,30,21,22,0,5,68,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
689,689,27,48,31,24,1,6,76,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
690,690,18,22,35,19,2,4,58,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
691,691,17,23,22,39,3,4,49,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
692,692,32,16,15,21,0,3,50,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
693,693,15,21,11,15,1,4,63,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
694,694,25,24,39,14,2,4,51,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
695,695,25,19,20,31,3,4,50,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
696,696,44,28,31,20,0,5,79,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
697,697,36,41,33,28,1,6,85,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
698,698,21,19,28,21,2,4,49,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
699,699,19,31,20,22,1,4,55,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
700,700,33,20,18,12,0,4,52,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
701,701,21,44,25,26,1,5,68,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
702,702,13,15,24,14,2,3,44,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
703,703,32,23,21,47,3,5,72,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
704,704,27,27,16,16,tie,4,63,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
705,705,22,19,18,16,0,4,54,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
706,706,20,21,36,20,2,6,104,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
707,707,19,17,15,30,3,3,46,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
708,708,44,25,25,29,0,5,67,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
709,709,31,41,27,22,1,5,79,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
710,710,21,18,35,14,2,3,42,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
711,711,21,20,15,32,3,5,66,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
712,712,27,22,25,24,0,5,65,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
713,713,24,37,19,27,1,4,59,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
714,714,26,18,28,19,2,4,58,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
715,715,23,15,22,39,3,4,62,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
716,716,43,23,14,15,0,4,69,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
717,717,23,40,24,27,1,5,62,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
718,718,24,28,42,26,2,5,74,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
719,719,20,17,21,39,3,4,60,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
720,720,35,35,28,37,3,6,97,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
721,721,23,40,17,22,1,4,56,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
722,722,22,25,37,25,2,4,56,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
723,723,17,19,18,45,3,5,80,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
724,724,39,17,18,19,0,4,54,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
725,725,21,32,23,24,1,4,58,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
726,726,20,16,31,15,2,4,57,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
727,727,22,24,30,34,3,5,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
728,728,24,18,14,17,0,3,51,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
729,729,24,44,22,17,1,4,52,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
730,730,21,20,32,21,2,4,56,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
731,731,23,26,22,35,3,4,51,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
732,732,40,20,21,21,0,4,52,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
733,733,21,31,25,18,1,4,59,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
734,734,18,25,44,19,2,4,60,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
735,735,21,17,25,39,3,4,60,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
736,736,37,20,16,17,0,4,54,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
737,737,19,40,20,24,1,4,61,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
738,738,21,17,25,20,2,4,60,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
739,739,11,18,17,19,3,3,39,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
740,740,31,16,14,14,0,4,56,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
741,741,23,39,19,21,1,4,56,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
742,742,26,22,22,19,0,5,67,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
743,743,36,30,28,44,3,6,90,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
744,744,25,20,25,21,tie,5,68,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
745,745,14,39,17,15,1,3,41,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
746,746,21,16,26,17,2,3,49,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
747,747,27,23,26,29,3,5,75,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
748,748,31,20,13,19,0,3,42,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
749,749,32,35,21,19,1,5,64,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
750,750,29,22,39,20,2,5,82,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
751,751,21,24,18,29,3,3,49,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
752,752,43,24,29,24,0,5,82,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
753,753,21,33,19,16,1,4,65,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
754,754,29,30,46,23,2,5,68,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
755,755,16,14,13,22,3,3,42,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
756,756,26,17,14,19,0,4,50,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
757,757,20,27,21,20,1,4,63,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
758,758,25,25,41,34,2,5,64,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
759,759,19,16,18,20,3,3,46,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
760,760,54,26,27,23,0,6,95,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
761,761,15,35,20,17,1,3,39,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
762,762,26,22,28,18,2,4,53,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
763,763,11,10,14,17,3,3,43,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
764,764,37,12,14,13,0,3,51,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
765,765,19,37,26,20,1,5,76,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
766,766,35,20,55,22,2,6,86,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
767,767,22,20,18,25,3,5,78,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
768,768,30,29,27,21,0,4,56,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
769,769,22,32,22,19,1,4,50,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
770,770,21,15,23,18,2,3,45,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
771,771,30,32,26,38,3,6,89,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
772,772,45,17,15,15,0,4,63,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
773,773,18,35,17,14,1,4,55,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
774,774,27,21,46,29,2,5,73,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
775,775,26,24,26,36,3,5,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
776,776,29,27,21,22,0,4,54,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
777,777,20,10,20,19,tie,4,53,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
778,778,24,23,23,26,3,5,86,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
779,779,24,24,29,48,3,5,74,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
780,780,46,28,27,23,0,5,75,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
781,781,19,33,21,19,1,4,57,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
782,782,15,17,23,16,2,3,52,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
783,783,21,22,19,35,3,4,55,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
784,784,35,22,19,15,0,4,59,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
785,785,25,30,25,23,1,5,69,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
786,786,27,28,37,29,2,5,77,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
787,787,14,15,14,30,3,3,42,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
788,788,24,22,16,16,0,4,56,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
789,789,22,47,17,24,1,5,66,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
790,790,21,23,35,23,2,4,56,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
791,791,13,14,20,25,3,3,43,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
792,792,24,19,19,23,0,4,56,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
793,793,18,11,15,17,0,3,38,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
794,794,18,21,31,14,2,5,70,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
795,795,20,19,27,19,2,6,83,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
796,796,12,20,15,21,3,3,40,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
797,797,21,25,21,18,1,4,62,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
798,798,23,26,31,23,2,5,68,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
799,799,23,24,17,40,3,4,58,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
800,800,28,24,18,16,0,4,63,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
801,801,26,34,23,21,1,4,61,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
802,802,17,24,20,15,1,4,66,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
803,803,20,26,31,34,3,6,82,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
804,804,38,20,23,18,0,4,52,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
805,805,22,44,22,25,1,5,72,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
806,806,14,19,31,16,2,3,48,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
807,807,16,15,10,22,3,3,42,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
808,808,18,11,10,10,0,3,37,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
809,809,23,31,19,27,1,4,56,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
810,810,24,27,34,26,2,5,66,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
811,811,20,25,18,34,3,4,53,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
812,812,38,36,30,21,0,5,78,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
813,813,21,34,14,18,1,4,60,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
814,814,17,18,25,18,2,4,60,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
815,815,19,18,25,27,3,4,67,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
816,816,36,29,33,28,0,5,72,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
817,817,25,38,27,26,1,6,85,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
818,818,18,14,50,15,2,4,63,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
819,819,26,28,26,32,3,5,70,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
820,820,39,20,24,19,0,4,67,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
821,821,17,31,26,17,1,4,63,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
822,822,30,18,32,23,2,5,84,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
823,823,10,11,10,16,3,2,31,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
824,824,26,29,26,24,1,4,63,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
825,825,23,48,28,17,1,5,76,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
826,826,20,20,39,19,2,4,62,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
827,827,23,20,25,41,3,5,81,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
828,828,43,14,23,24,0,4,59,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
829,829,23,37,22,27,1,4,56,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
830,830,19,20,35,19,2,4,56,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
831,831,23,26,18,36,3,5,66,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
832,832,36,20,15,16,0,4,58,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
833,833,24,39,24,35,1,6,88,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
834,834,22,26,38,19,2,4,58,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
835,835,21,23,23,26,3,4,55,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
836,836,40,23,24,24,0,5,71,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
837,837,21,34,18,23,1,4,69,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
838,838,20,20,31,12,2,4,66,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
839,839,17,24,20,37,3,4,52,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
840,840,31,20,16,16,0,3,42,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
841,841,30,33,21,23,1,4,57,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
842,842,18,18,33,17,2,4,48,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
843,843,25,23,21,19,0,5,71,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
844,844,30,25,22,19,0,4,55,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
845,845,19,35,24,22,1,4,65,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
846,846,17,24,35,20,2,4,57,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
847,847,27,32,35,26,2,6,76,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
848,848,35,24,28,23,0,5,75,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
849,849,25,33,21,21,1,4,57,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
850,850,22,21,38,25,2,5,79,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
851,851,34,28,26,45,3,6,93,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
852,852,45,19,21,19,0,4,52,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
853,853,31,39,19,16,1,5,73,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
854,854,28,20,38,22,2,4,65,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
855,855,35,33,36,41,3,6,93,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
856,856,36,26,21,23,0,4,56,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
857,857,23,12,24,28,3,4,68,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
858,858,27,22,41,32,2,5,77,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
859,859,19,16,24,26,3,4,60,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
860,860,12,13,18,14,2,2,32,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
861,861,17,42,23,22,1,4,60,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
862,862,20,15,25,17,2,3,52,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
863,863,20,21,31,36,3,5,78,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
864,864,18,17,20,25,3,4,59,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
865,865,19,29,16,16,1,3,39,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
866,866,18,19,45,24,2,5,80,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
867,867,19,32,25,47,3,5,75,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
868,868,39,28,31,27,0,6,89,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
869,869,29,44,26,33,1,6,93,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
870,870,30,32,41,28,2,5,76,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
871,871,24,24,23,31,3,4,52,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
872,872,17,27,21,26,1,4,60,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
873,873,32,13,26,30,0,6,96,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
874,874,27,18,35,20,2,4,53,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
875,875,23,20,28,26,2,5,69,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
876,876,15,19,25,16,2,4,64,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
877,877,14,33,14,17,1,5,68,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
878,878,18,14,14,19,3,4,58,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
879,879,17,14,15,19,3,3,39,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
880,880,36,21,22,25,0,4,64,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
881,881,28,41,33,33,1,6,81,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
882,882,23,13,24,21,2,4,67,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
883,883,24,22,24,33,3,4,65,HeuristicAgent,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,3
884,884,33,20,21,32,0,5,77,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,HeuristicAgent,0
885,885,15,17,17,14,tie,3,48,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,HeuristicAgent,1
886,886,20,20,33,15,2,4,54,HeuristicAgent,HeuristicAgent,BoundedGreedyAgent,HeuristicAgent,2
